,Virginia,California,Florida,New York,New Jersey,Texas,Michigan,Massachusetts,Arizona,Washington,Colorado,Illinois,the District of Columbia,Nevada,Hawaii,New Hampshire,Utah,Georgia,Montana,Minnesota,Louisiana,Maryland,Pennsylvania,South Carolina,North Carolina,Vermont,Tennessee,Oregon,New Mexico,Rhode Island,Alaska,Maine,Alabama,Wisconsin,Arkansas,Mississippi,Indiana,West Virginia,Idaho,North Dakota,Connecticut,Kentucky,Missouri,Kansas,Delaware,Wyoming,Oklahoma,South Dakota,Nebraska,Iowa,Ohio
2022-02-01,345536.6047171116,738789.9994259002,342137.75078837405,418803.17942088074,439951.3048808221,284535.2186446678,217336.38815142759,535784.5813749927,418775.946028288,570356.5996707496,532282.484685091,231824.39150421895,645027.389124483,415871.00567008526,800383.159166749,388566.8578864659,510458.53784474864,291062.1734218698,417871.0108905321,315294.43802677834,204535.66021251478,387080.7776996567,234887.62745390428,257907.29085240976,289082.4940120856,338150.55971618026,283912.2982642955,488273.13863013784,264688.7519649064,388401.89817341155,340440.31752925896,334105.2558655214,210541.9239113703,259009.40577780586,189685.78565642078,175225.2899616242,210451.88255166786,147175.60207061,465967.6609828754,245504.67382352098,324940.1080786916,179527.63052116602,217354.6883774709,197845.07287464384,347113.72239442565,311150.6463271983,181671.5147526491,272679.3376148135,226607.29599064132,193096.30769796416,195539.71547836135
2022-03-01,350554.25288321456,754760.6084057166,351734.180469154,423934.2624409849,445820.93699143425,290655.78364661935,221519.634497207,546777.1203094072,427330.37777822604,584903.8271185043,544432.3583735086,235957.95185125945,653367.7356236434,425880.69002092426,825362.9233795152,399206.98999867873,522627.43589734985,298081.030209912,427502.6021223326,319755.4463603166,206349.65867193785,391616.4687598582,239171.01489211098,263231.83471156337,295843.68417168653,343789.2419655799,290039.32391986,496672.07215206936,270021.724110229,396345.3321603339,341804.71585986705,341498.71344615216,213065.54184799982,262373.94083577814,191623.8386156083,175983.3391181905,214523.519668653,149670.7665243283,473479.5407149242,247379.4819198371,331221.0737032267,182128.69764249065,221572.74974393123,201089.90459509834,353008.27325550705,314874.4584549998,184716.34904311318,277912.0158664032,231075.33859234734,195885.95748187447,199201.96568852206
2022-04-01,355392.54866507975,769283.9357636262,361825.7185610076,429184.3229486884,451893.18814772385,296594.1163657955,225569.1552051121,557048.56621227,436940.43611422944,598788.8270854127,556391.5585225358,239823.27101143138,661145.6079844254,436113.67960827396,845650.0151836182,409743.86976317613,534710.2779210269,304404.1662340553,437674.076050421,324276.47396303853,208061.56461796004,396152.8089276259,243053.34374520197,268661.9206768788,302723.4322602881,349769.0448660545,295968.4768621298,505123.1868754272,275162.69533211825,404140.25632079196,344053.2378514689,349482.4448623608,215810.52459014425,266398.8619122263,193546.52846963014,176808.05183622535,218331.04791795966,151550.05736375196,481568.20240341127,249417.3150832942,337125.2667827969,184562.60967852478,225593.97078785955,204113.68240829438,358851.07880689553,318307.6834105013,187331.17988441847,283078.3243724091,235441.33207564053,198637.40261937582,202616.5627135469
2022-05-01,359843.85561379633,780231.3590001637,371497.3611138891,433976.1139449677,458047.54912765644,302052.4015361521,228641.74332530636,565847.5245712844,446470.7251933518,609324.6729210229,566125.9463325682,242422.60354048604,665858.5355305694,445342.2543930383,861321.3069848545,418550.30964903487,544581.1859558903,309785.642686266,447161.9474283915,328179.90051401773,209478.8141095636,400381.2111410294,246052.56470619477,273814.10215078504,309133.39984616154,355296.6626264143,300847.4937566853,512275.2770776795,279345.7411509521,411038.27238491055,347373.88498135196,356754.26052474853,218276.14693104304,270309.7855210132,195197.11054110547,177758.17639504012,221273.96403245,152984.398367634,488128.38335021585,251623.26918981582,342553.6389610923,186660.58304880606,228857.05613051623,206869.2621123842,363882.66611000616,321671.2138824989,189517.42938235935,287772.231934922,239017.2894905083,201405.15242153336,205398.00194937596
2022-06-01,363599.1216390413,786051.9181736052,380094.25957368966,438560.99946620426,463211.79037428607,306816.5463167172,230978.4720335379,572393.9683791944,454440.6520101379,614495.9394588907,572054.8161416268,244187.9402463741,666119.188406181,452588.56821794965,870865.9664079533,425034.5699320726,550203.8360134806,314480.639855939,454576.8224450778,331097.83142331167,210850.39044358232,403405.342935948,248394.40284671562,278664.2361360274,314836.018627226,360218.13065234997,305304.26424756035,516825.0462181385,282884.2120018522,416654.1942813525,350360.1842749752,362503.12803696,220796.9609098083,273694.9321405417,196839.70873645076,179307.00640056585,223819.34294202877,154371.78062995026,492187.0797612712,253953.97888748933,347178.16390447336,188825.04418480897,231676.5124742554,209315.4009154856,367719.0245114248,325025.7691735407,191603.94395071574,291611.5347188892,241763.33817326158,203867.63036911644,207955.62026162315
2022-07-01,365469.08285261435,786370.0184331016,385927.352510191,441653.50688466785,466110.3449610658,309713.3722764973,231554.03123786158,575426.993525174,458473.09771537053,612776.3456493807,572663.1954039638,244549.90689213583,662338.1639339933,456156.6069320152,874556.4159425786,427937.9267047146,549685.5458926247,317292.20520387334,457082.9236765027,331661.63370904274,211523.46272656112,404088.45209914545,249295.05353515767,282008.1230937703,318417.43645701493,362661.9939313927,307877.04847094085,516790.4135711274,285130.37465297856,419447.2624333258,352381.7419420123,364976.6948485961,222260.79265946033,275094.2914140318,197723.8107900523,180662.96564337096,225062.20684832128,155004.30949045546,491462.5235056694,255124.30068742041,350103.12297427974,190326.44132782114,233219.9290818492,210963.47665556436,369106.78220625874,327469.2490063927,193204.4060917961,293692.7594778336,243090.39005863224,205378.97737844614,209385.2385168434
2022-08-01,365607.1434014342,781571.5208714654,388879.84427263093,442579.86240176245,466262.49063933216,310622.7608891227,230888.47755292244,574388.2770918618,457590.4462204599,606002.7449341129,568816.2211365415,244075.8717399702,655816.7536668889,455520.0768403054,872285.6057903819,428042.68602297665,544284.1427953603,318369.61018563405,455644.0315702127,330348.18597110524,211345.38953423113,402579.9119806122,249084.76887874104,283753.8213453289,319876.0181272023,362708.5239914393,308731.948280614,512858.8041165741,285923.09063800174,419082.77590010205,353314.7152214446,364295.04013052286,223096.70524951498,274909.1521973587,198136.9044433895,181485.98768815608,225293.93201611456,155078.03383212248,486668.136327721,255684.20699218442,350781.06627472374,191042.6246522253,233534.32765824898,211714.14115927948,369125.7844066548,328683.1495813292,194172.36470259793,294114.2778229622,243197.93105165672,205817.66976475352,209884.2456586022
2022-09-01,364394.6958065697,773897.0247711348,389257.37599472614,441011.3563327051,464669.34719255846,309952.3501600832,229347.61075404423,570263.2054293934,452361.7597650937,596948.3564852315,562668.7455417323,242788.72699510748,647515.8592477939,450886.02229154826,866630.8330802335,426625.9170056216,536404.1583736469,317920.6323946275,451318.4201282857,327913.98389733164,209969.2106327679,399929.8802850475,248123.60330945777,283896.89913597197,319525.0793019458,361248.2824206225,308011.1530901511,506852.40703351004,285265.5859334308,416807.0226823461,352873.6812297345,361872.6241020846,222966.46208849337,274009.7572280924,197949.28945982273,181249.57127495858,224624.90026247667,154560.34907011408,479088.4649896734,255315.20510660773,350012.93356879987,190936.6916668025,232702.23669775238,211677.34372281726,367957.5457925441,328574.07342188916,194536.53453625483,293305.6830475573,242458.26526603507,205632.81311857887,209486.9511558991
2022-10-01,363563.1174890503,766988.1023605657,388774.96882888087,439182.12418454274,463514.38737555686,308993.78587340075,228309.25961118113,566746.5389606884,445872.20144154504,590112.7651572711,557701.5437286325,241926.87904736307,641420.0327744911,444932.3296892519,861837.9329075523,425865.1590809268,529666.3177263631,317177.0974529575,447611.2285356277,326242.12710396136,208477.75348456958,398224.1171672849,247824.49090117254,283856.6129286667,318917.4305117644,360081.0059149028,306837.1844998359,502205.38878578664,284533.69837840233,415345.21562011936,352107.99681231985,359830.4523582812,222639.24844233124,273422.4606536038,197759.0230082171,180424.41459914227,224132.6772903727,154356.92159416384,471927.7747494546,255401.75731267733,349382.3839401692,191009.18177531668,231981.0498354571,211818.10460062244,367439.79639782634,328919.159671811,194921.1046490826,292943.0323616333,242150.41730563287,205715.67788929088,209207.7956604955
2022-11-01,363322.5817753658,761558.6555203834,388068.64119095757,437626.2122585765,462985.2721208977,307982.6554671142,227544.97211881905,564762.9363333952,438833.1995561255,585508.2411490456,553874.8912499576,241444.7384918843,636885.0620383564,438284.7987008122,858689.411845,426173.1127191231,524214.91940217774,316261.4716294385,444655.5964495663,325199.1434367383,207113.78426930358,397328.19174135826,248023.8186918137,283752.43753970345,318208.24923686,359724.0034119373,305589.6136980682,498728.9774792898,284049.82669175096,415111.0418292657,351206.2000711776,358860.5323269153,222090.5235358648,273410.83294338314,197474.61371154067,179438.5349396806,223995.3707195459,154164.1698763036,465168.89667065704,255689.61049522646,349692.76629249967,191376.72467847503,231568.3165427669,212219.3351377627,367122.1337529616,329627.4287782184,195512.23631370222,292902.884376416,242416.7712535576,206006.86230849542,209123.28414695206
2022-12-01,363447.9471946538,756904.6463961588,387222.97913720226,436043.3556338244,463268.08612323273,306683.41783637594,226998.47398142665,564263.458379883,431915.04865575075,582053.8852058867,550625.5335836983,241182.72161910243,633783.141217444,432086.2410554735,856098.490814086,426815.7586227962,519858.3943348446,315142.04455376294,442061.656318281,324329.096103617,205890.56732832055,397183.5488706872,248232.5289176973,283519.12092854624,317292.8167190747,359556.2556416061,304369.87378845335,495765.3137764076,283973.9919810267,415306.7110623601,350593.820938062,358969.61390776164,221590.37926923638,273739.611112197,197099.15927127862,178423.87008568225,224078.544660911,154391.04447170047,458904.27188833035,255747.7724745788,350326.40526636835,191817.70228981544,231399.07092746664,212752.21021867378,367443.13753830193,330108.0454425516,195867.7770100487,293006.8560296611,243118.2814049658,206115.50428987676,209012.25622102
2023-01-01,363461.19950888626,749663.9939205375,385875.85497355723,434386.6697153447,464636.8328707963,304969.1576250197,226592.03150910628,563383.6437345849,425003.2125038814,577550.1327210556,546982.6845201824,240665.31641483682,630830.1638673488,425971.61182972306,851361.2657269415,426823.2885143692,515999.8696656257,313822.30206704256,438046.5297562459,323394.1407299731,205063.7967365974,397554.37298008363,248050.41432294133,282914.28232358565,315886.9525156668,360735.72063641396,303172.45545151253,492366.5603744695,283829.8624348548,414789.12497484864,349716.93665368884,359402.6885301944,221163.44323391048,275142.280100651,196532.21063317472,177147.53599220453,223890.43098015964,154118.44407418082,452958.5248262982,254842.41705407656,350605.9927968217,191770.6869962794,231037.8600411833,212955.5373116403,367848.1306501487,329754.937407293,195674.5713977733,292625.1751379478,243293.18249875758,205644.37001242008,208369.33491578736
2023-02-01,363724.2090641088,742220.0252268551,384735.1453222842,433010.29962139577,466041.56000859174,303338.9876942178,226597.8338168425,562697.4039975194,419598.77410364663,573819.2617385535,543827.1724179824,240440.32896250312,628730.3391418909,420964.64776706207,846132.9905376094,427301.0431487348,513041.10707937554,312958.13616947975,434155.8299495546,322894.74717385677,204463.08516454836,398438.91531125637,247659.3893937239,282368.66474758415,314870.9259468511,361775.30125899875,302846.33664461155,489692.4408873764,284029.0123222683,414810.9093502627,349034.8268850655,360414.85208813683,220925.7223995683,276887.06857815536,196279.69336172947,175920.37092199223,224005.4833511447,153816.94833490238,448240.02821419155,253551.12125727395,351406.45253016456,191757.99779511467,230932.63173821717,212942.40955771258,368621.3631705139,329215.3110783017,195413.1723714827,292107.71962493565,243678.17448935576,205165.04462242674,207997.30716687674
2023-03-01,364590.95220558933,736744.2632684872,384271.18923316646,433104.48865386826,468720.20012151817,302250.94648951286,227201.426441467,563254.2312941239,416404.4630939039,571497.3783802179,541164.6600515252,240835.4418751571,626923.9141284087,417281.35324589536,842395.855002154,428658.23628566955,510896.4351356779,313067.3776527448,432056.525880019,323156.6257823961,204829.96269880506,399794.8712051281,247814.03127370248,282478.5837519557,314834.9236775557,363949.9618364263,303516.1671108271,488334.7487623685,284729.6213939523,416088.1219149284,348650.72012596,362182.37751538417,221290.06645304235,279470.36452391674,196746.72571460632,174953.8473099422,224519.04536190187,153677.10287923054,444823.7754514494,252985.55870524622,353120.2519549233,192224.88569052107,231451.43397535232,213291.84366831344,369824.1351460463,329273.7105362059,195619.2210951077,292528.6140431659,244491.95275690817,205287.3674178083,208265.16250382716
2023-04-01,366422.90550562605,736141.0811349382,384716.32018010115,434596.5141950029,472403.00064231624,301875.4845010634,228355.6543420529,566616.5656603883,415309.88408660755,571432.5092433342,539750.4288401144,242186.6169554985,625682.6056371233,415187.4428645137,843849.9437027063,431637.2407488816,509616.81720080954,313994.0413919079,433582.8255603043,324123.49806039064,205285.7951419682,401554.9945150109,248630.82153197262,283294.74079809,315880.63419882767,366161.7543512774,305156.68808868347,488680.44931981363,286346.90461381496,419430.176675461,348850.7826393098,365540.5839471677,222350.42791114826,282253.47998800984,197943.4267414837,175305.3477909665,225945.7339717958,154184.72892508088,443096.40376846405,253504.39573651218,356234.4569822393,193417.66960881627,232952.65876005907,214343.13978115687,371339.79730418866,330211.77197232685,196485.0345055963,293701.1245675679,246263.49701944445,206329.31828420775,209615.44418569826
